18:56:32 -0.7088623046875, 4.5405120849609375, 9.081024169921875, -0.21527099609375, 0.6190948486328125, 0.1876678466796875, 1.0, 0.0, 0.0
18:56:32 -0.7280120849609375, 4.4830474853515625, 9.253448486328125, -0.188568115234375, 0.6137542724609375, 0.1898040771484375, 1.0, 0.0, 0.0
18:56:32 -0.766326904296875, 4.4638824462890625, 9.310928344726563, -0.152252197265625, 0.6105499267578125, 0.1940765380859375, 1.0, 0.0, 0.0
18:56:32 -0.7471771240234375, 4.3872528076171875, 9.00439453125, -0.10845947265625, 0.6073455810546875, 0.1972808837890625, 1.0, 0.0, 0.0
18:56:32 -0.8238067626953125, 4.425567626953125, 8.793655395507813, -0.066802978515625, 0.6020050048828125, 0.2015533447265625, 1.0, 0.0, 0.0
18:56:32 -0.88128662109375, 4.425567626953125, 8.467971801757813, -0.03369140625, 0.5966644287109375, 0.2047576904296875, 1.0, 0.0, 0.0
18:56:32 -0.957916259765625, 4.3872528076171875, 8.199752807617188, -0.01446533203125, 0.5923919677734375, 0.2100982666015625, 1.0, 0.0, 0.0
18:56:32 -0.9196014404296875, 4.406402587890625, 7.6441650390625, -0.011260986328125, 0.5881195068359375, 0.2175750732421875, 1.0, 0.0, 0.0
18:56:32 -0.9770660400390625, 4.253143310546875, 7.47174072265625, -0.021942138671875, 0.5849151611328125, 0.2271881103515625, 1.0, 0.0, 0.0
18:56:32 -0.9004364013671875, 4.176513671875, 7.375946044921875, -0.047576904296875, 0.5774383544921875, 0.2389373779296875, 1.0, 0.0, 0.0
18:56:32 -0.53643798828125, 4.425567626953125, 7.47174072265625, -0.0849609375, 0.5646209716796875, 0.2506866455078125, 1.0, 0.0, 0.0
18:56:32 -0.364013671875, 4.5596771240234375, 7.5866851806640625, -0.12982177734375, 0.5475311279296875, 0.2602996826171875, 1.0, 0.0, 0.0
18:56:32 -0.2299041748046875, 4.6554718017578125, 7.7591094970703125, -0.17254638671875, 0.5293731689453125, 0.2645721435546875, 1.0, 0.0, 0.0
18:56:32 -0.1341094970703125, 4.69378662109375, 7.8549041748046875, -0.207794189453125, 0.5154876708984375, 0.2624359130859375, 1.0, 0.0, 0.0
18:56:32 0.0383148193359375, 4.7321014404296875, 8.12310791015625, -0.233428955078125, 0.5048065185546875, 0.2560272216796875, 1.0, 0.0, 0.0
18:56:32 0.0, 4.751251220703125, 8.276382446289063, -0.2515869140625, 0.4973297119140625, 0.2432098388671875, 1.0, 0.0, 0.0
18:56:32 -0.076629638671875, 4.67462158203125, 8.372177124023438, -0.26226806640625, 0.4887847900390625, 0.2303924560546875, 1.0, 0.0, 0.0
18:56:32 -0.3065338134765625, 4.67462158203125, 8.563751220703125, -0.267608642578125, 0.4781036376953125, 0.2175750732421875, 1.0, 0.0, 0.0
18:56:32 -0.4789581298828125, 4.6554718017578125, 8.563751220703125, -0.269744873046875, 0.4620819091796875, 0.2090301513671875, 1.0, 0.0, 0.0
18:56:32 -0.5555877685546875, 4.6171417236328125, 8.544601440429688, -0.267608642578125, 0.4428558349609375, 0.2079620361328125, 1.0, 0.0, 0.0
18:56:32 -0.3065338134765625, 4.578826904296875, 8.582916259765625, -0.26226806640625, 0.4204254150390625, 0.2154388427734375, 1.0, 0.0, 0.0
18:56:32 -0.076629638671875, 4.69378662109375, 8.946914672851563, -0.25372314453125, 0.3958587646484375, 0.2271881103515625, 1.0, 0.0, 0.0
18:56:32 0.0191650390625, 4.8087310791015625, 9.157669067382813, -0.244110107421875, 0.3648834228515625, 0.2400054931640625, 1.0, 0.0, 0.0
18:56:32 0.1149444580078125, 4.923675537109375, 9.215133666992188, -0.231292724609375, 0.3221588134765625, 0.2517547607421875, 1.0, 0.0, 0.0
18:56:32 0.32568359375, 4.8278961181640625, 9.119338989257813, -0.216339111328125, 0.2666168212890625, 0.2624359130859375, 1.0, 0.0, 0.0
18:56:32 0.6513824462890625, 4.7321014404296875, 8.83197021484375, -0.197113037109375, 0.2025299072265625, 0.2688446044921875, 1.0, 0.0, 0.0
18:56:32 0.8046417236328125, 4.8087310791015625, 8.774490356445313, -0.17681884765625, 0.1384429931640625, 0.2656402587890625, 1.0, 0.0, 0.0
18:56:32 0.8238067626953125, 4.8278961181640625, 8.774490356445313, -0.158660888671875, 0.0839691162109375, 0.2485504150390625, 1.0, 0.0, 0.0
18:56:32 0.5555877685546875, 4.8662109375, 8.697860717773438, -0.145843505859375, 0.0433807373046875, 0.2186431884765625, 1.0, 0.0, 0.0
18:56:32 0.2873687744140625, 5.0003204345703125, 8.755340576171875, -0.139434814453125, 0.0166778564453125, 0.1833953857421875, 1.0, 0.0, 0.0
18:56:32 0.076629638671875, 5.1535797119140625, 8.83197021484375, -0.1319580078125, 0.0049285888671875, 0.1524200439453125, 1.0, 0.0, 0.0
18:56:32 0.3065338134765625, 4.7321014404296875, 8.467971801757813, -0.119140625, 0.0049285888671875, 0.1331939697265625, 1.0, 0.0, 0.0
