16:34:7 -1.6663644313812256, 2.959233283996582, 9.66299819946289, -1.6663644313812256, 2.959233283996582, 9.66299819946289, 1.0, 0.0, 0.0
16:34:7 -1.4748282432556152, 2.978386878967285, 9.346963882446289, -1.4748282432556152, 2.978386878967285, 9.346963882446289, 1.0, 0.0, 0.0
16:34:7 -1.5897499322891235, 2.9975404739379883, 8.772355079650879, -1.5897499322891235, 2.9975404739379883, 8.772355079650879, 1.0, 0.0, 0.0
16:34:7 -1.9632453918457031, 3.160346269607544, 8.465897560119629, -1.9632453918457031, 3.160346269607544, 8.465897560119629, 1.0, 0.0, 0.0
16:34:7 -1.8770540952682495, 3.00711727142334, 8.465897560119629, -1.8770540952682495, 3.00711727142334, 8.465897560119629, 1.0, 0.0, 0.0
16:34:7 -1.9632453918457031, 3.2178070545196533, 8.801085472106934, -1.9632453918457031, 3.2178070545196533, 8.801085472106934, 1.0, 0.0, 0.0
16:34:7 -2.1739351749420166, 2.9017724990844727, 9.241618156433105, -2.1739351749420166, 2.9017724990844727, 9.241618156433105, 1.0, 0.0, 0.0
16:34:7 -2.078166961669922, 2.82515811920166, 9.567230224609375, -2.078166961669922, 2.82515811920166, 9.567230224609375, 1.0, 0.0, 0.0
16:34:7 -2.0015525817871094, 2.6815059185028076, 9.423578262329102, -2.0015525817871094, 2.6815059185028076, 9.423578262329102, 1.0, 0.0, 0.0
16:34:7 -1.7717092037200928, 2.585737943649292, 9.069235801696777, -1.7717092037200928, 2.585737943649292, 9.069235801696777, 1.0, 0.0, 0.0
16:34:7 -1.7621324062347412, 3.19865345954895, 8.887276649475098, -1.7621324062347412, 3.19865345954895, 8.887276649475098, 1.0, 0.0, 0.0
16:34:7 -1.886630892753601, 3.3039982318878174, 9.279925346374512, -1.886630892753601, 3.3039982318878174, 9.279925346374512, 1.0, 0.0, 0.0
16:34:7 -0.8810662031173706, 2.82515811920166, 9.394847869873047, -0.8810662031173706, 2.82515811920166, 9.394847869873047, 1.0, 0.0, 0.0
